url,AKA,Appeared in,BasicTraits,Gender,Hits,Japanese Name,┗ AfterAvalon le Fae,┗ Costume 1,┗ Costume 1 ~ 2,┗ Costume 1 ~ 3,┗ Costume 2,┗ Costume 3,┗ Default,┗ Except Paladin,┗ London Demon Pillar,┗ Paladin,┗ Sesshōin Kiara,┗ Stage 1,┗ Stage 1 / Costume 1,┗ Stage 1 ~ 2,┗ Stage 1 ~ 3,"┗ Stage 1, 3","┗ Stage 1, 3, Costume 1","┗ Stage 1, Costume 1",┗ Stage 1-2,┗ Stage 2,┗ Stage 2 ~ 3,┗ Stage 2 ~ 3 / Costume 1,┗ Stage 2-3,┗ Stage 3,┗ Stage 3 / Costume 1,┗ Stage 3 / Costume 3,┗ Super Aoko,┗Avalon le FaeNPC,┗Jekyll,┗S I NNPC,┗ShimosaNPC,┗TraumNPC,┗Yuga KshetraNPC
https://fategrandorder.fandom.com/wiki/Altera_the_San(ta),"AKA:Also Known AsAltera SantaAltera SantaBattle Name,Attila the San(ta)Attila the San(ta)NA Localization, Attila Santa, Etzel, Santera",,"Divinity,Enuma Elish Nullification,Hominidae Servant,Humanoid,King,Riding,Servant,Seven Knights Servant",Female,33|33|33|44,アルテラ・ザ・サン〔タ〕,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Katsushika_Hokusai,"AKA:Also Known AsKatsushika Oui(葛飾 応為,Katsushika Ōi??, Daughter); Tokitarō, Toto-sama, Extraterrestrial Octopus, Darusen,The Old Man Mad About Art Manji(画狂老人卍,Gakyō Rōjin Manji??, Last renamed name), Cthulhu",,"Divinity,Existence Outside the Domain,Hominidae Servant,Humanoid,Servant,Threat to Humanity,Weak to Enuma Elish",Female,44|66|44|44,葛飾北斎,,,,,,,,,,,,,,,,,,,,,,,,Spaceflight-able Servant,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Semiramis,"AKA:Also Known AsEmpress of Assyria(アッシリアの女帝,Asshiria no Jotei??)Assassin of Red",,"Divinity,Hominidae Servant,Humanoid,King,Servant,Seven Knights Servant,Weak to Enuma Elish",Female,44|44|44|55,セミラミス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Asagami_Fujino,AKA:Also Known AsFujinon,,"Enuma Elish Nullification,Hominidae Servant,Humanoid,Living Human,Servant,Seven Knights Servant",Female,33|33|33|55,浅上藤乃,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Anastasia,"AKA:Also Known AsAnastasia Nikolaevna Romanova, Grand Duchess of Russia,Grand Duchess of the Beast Nation(獣国の皇女??)",,"Hominidae Servant,Humanoid,Servant,Seven Knights Servant,Weak to Enuma Elish",Female,44|33|33|55,アナスタシア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Atalanta_(Alter),"AKA:Also Known AsAtalanta AlterAtalanta AlterBattle Name,Atalante (Alter)Atalante (Alter)NA Localization, Nyalter",,"Animal Characteristics Servant,Argo-Related,Hominidae Servant,Humanoid,Servant,Seven Knights Servant,Weak to Enuma Elish,Wild Beast",Female,33|22|33|55,アタランテ〔オルタ〕,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Avicebron,"AKA:Also Known AsGolem Master(ゴーレムマスター,Gōremu Masutā??)Solomon ibn Gabirol, Caster of Black",,"Hominidae Servant,Humanoid,Servant,Seven Knights Servant,Weak to Enuma Elish",Male,44|22|44|55,アヴィケブロン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Antonio_Salieri,"AKA:Also Known AsSalieriSalieriBattle Name, Man in Grey",,"Hominidae Servant,Humanoid,Loved One,Servant,Weak to Enuma Elish",Male,33|22|33|55,アントニオ・サリエリ,,,,,,,,,,,,,,,,,,,,,,,,Levitating Servant,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Ivan_the_Terrible,AKA:Also Known AsIvan Vasilyevich; Ivan Grozny; Thunderous Emperor; Ivan IV; Ivan the Formidable; Ivan the Fearsome; Grand Prince of Moscow,,"Animal Characteristics Servant,Giant,Hominidae Servant,Humanoid,King,Riding,Servant,Seven Knights Servant,Weak to Enuma Elish,Wild Beast",Male,44|33|22|44,イヴァン雷帝,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Achilles,"AKA:Also Known AsThe Swift Hero(駿足の英雄,Shunsoku no Eiyū??)Rider of Red, Achilleus, Akhilles",,"Costume-Owning,Divinity,Greek Mythology Male,Hominidae Servant,Humanoid,Loved One,Riding,Servant,Seven Knights Servant,Weak to Enuma Elish",Male,44|33|22|44,アキレウス,,Summer Mode Servant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Chiron,"AKA:Also Known AsGreat Sage of Centaurs(ケンタウロスの大賢者,Kentaurosu no Dai Kenja??)Archer of Black, Kheiron",,"Argo-Related,Divine Spirit,Divinity,Greek Mythology Male,Humanoid,Non-Hominidae Servant,Servant,Seven Knights Servant,Weak to Enuma Elish",Male,33|33|44|55,ケイローン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Sieg,"AKA:Also Known AsHomunculus, Detached and Kind Dragon, Evil DragonFafnir",,"Dragon,Hominidae Servant,Humanoid,Servant,Seven Knights Servant,Weak to Enuma Elish",Male,33|22|33|44,ジーク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Okita_S%C5%8Dji_(Alter),"AKA:Also Known AsMajin Saber(魔人神セイバー??),Okita Souji (Alter)Okita Souji (Alter)NA Localization,Majin - Okita SōjiMajin - Okita SōjiBattle Name,Majin Okita Sōji Alternative(魔人神・沖田総司オルタナティブ??),Rengoku Alter(煉獄オルタ??)Rengoku Alter(煉獄オルタ??)Tooltip forRengoku Alter(煉獄オルタ??)ⓘCostume",,"Artoria Face,Costume-Owning,Hominidae Servant,Humanoid,Loved One,Servant,Shinsengumi,Weak to Enuma Elish",Female(Stage 1 ~ 3)┗Unknown(Costume 1),55|33|33|55,沖田総司〔オルタ〕;魔人神・沖田総司魔人神・沖田総司Saint Graph name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Okada_Iz%C5%8D,"AKA:Also Known AsOkada IzoOkada IzoNA Localization,Manslayer Izō(人斬り以蔵,Hitokiri Izō??), Okada Izou, Ghost of Tosa, Dā Oka",,"Costume-Owning,Hominidae Servant,Humanoid,Male,Servant,Seven Knights Servant,Weak to Enuma Elish",Male,44|22|11|55,岡田以蔵,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Sakamoto_Ry%C5%8Dma,"AKA:Also Known AsOryō(お竜??),Hero of Reformation(維新の英雄,Ishin no Eiyū??),Sakamoto RyoumaSakamoto RyoumaNA Localization",,"Divinity,Group Servant,Hominidae Servant,Humanoid,Loved One,Riding,Serpent,Servant,Seven Knights Servant,Weak to Enuma Elish",Male,44|33|44|66,坂本龍馬,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Napol%C3%A9on,"AKA:Also Known AsMan of Possibilities(可能性の男,Kanōsei no Otoko??)NapoleonNapoleonNA Localization,Napoléon Bonaparte(ナポレオン・ボナパルト??), Napoléon I, Emperor of the French, King of Italy,Good Fellow of Everlasting Flame(消えぬ炎の快男児??)",,"Enuma Elish Nullification,Hominidae Servant,Humanoid,King,Loved One,Servant,Seven Knights Servant",Male,33|33|11|55,ナポレオン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Sigurd,"AKA:Also Known AsSiegfried, King of Warriors",,"Costume-Owning,Divinity,Dragon,Hominidae Servant,Humanoid,Loved One,Riding,Servant,Seven Knights Servant,Weak to Enuma Elish",Male,44|33|22|55,シグルド,,Summer Mode Servant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Valkyrie,"AKA:Also Known AsDaughters of the Great God(大神の娘たち??), ヴァルキリー,Walküre, Ortlinde, Hildr, Thrúd (Þrúðr)",,"Divine Spirit,Divinity,Humanoid,Levitating Servant,Non-Hominidae Servant,Servant,Seven Knights Servant,Valkyrie,Weak to Enuma Elish",Female,33|22|33|44,ワルキューレ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Sc%C3%A1thach-Ska%C3%B0i,"AKA:Also Known Asスカサハ＝スカジ,Scáthach-SkadiScáthach-SkadiNA Localization, Scathach=Skadi, Scáthach (Caster), Skadi, Queen of Ice and Snow",,"Divine Spirit,Divinity,Humanoid,Immune to Pigify,King,Non-Hominidae Servant,Servant,Seven Knights Servant,Weak to Enuma Elish",Female,44|33|44|55,スカサハ＝スカディ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Jeanne_d%27Arc_(Archer),AKA:Also Known AsJeanneJeanneBattle Name,,"Artoria Face,Hominidae Servant,Humanoid,Servant,Seven Knights Servant,Summer Mode Servant,Weak to Enuma Elish",Female,44|22|22|55,ジャンヌ・ダルク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Ibaraki_D%C5%8Dji_(Lancer),"AKA:Also Known AsIbaraki-Douji (Lancer)Ibaraki-Douji (Lancer)NA Localization, Banana Oni",,"Child Servant,Demon Beast,Demonic,Humanoid,Non-Hominidae Servant,Oni,Servant,Seven Knights Servant,Summer Mode Servant,Weak to Enuma Elish",Female,44|22|44|55,茨木童子,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Ushiwakamaru_(Assassin),AKA:Also Known AsMinamoto no Yoshitsune(源義経??),,"Fairy Tale Servant,Genji,Hominidae Servant,Humanoid,Loved One,Riding,Servant,Seven Knights Servant,Summer Mode Servant,Weak to Enuma Elish",Female,44|44|33|66,牛若丸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Jeanne_d%27Arc_(Berserker_Alter),"AKA:Also Known AsJeanne AlterJeanne AlterBattle Name,Jeanne d'Arc Alter (Berserker)Jeanne d'Arc Alter (Berserker)NA Localization, Summer Jalter",,"Artoria Face,Hominidae Servant,Humanoid,Servant,Seven Knights Servant,Summer Mode Servant,Weak to Enuma Elish",Female,44|44|33|55,ジャンヌ・ダルク〔オルタ〕,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/BB_(Summer),"AKA:Also Known AsBB (SSR), BB (Pele), BB-thotep, Nyarlathotep",,"Costume-Owning,Divine Spirit,Divinity,Existence Outside the Domain,Giant,Goddess Servant,Immune to Pigify,Mechanical,Non-Hominidae Servant,Sakura Series,Servant,Summer Mode Servant,Super Large,Weak to Enuma Elish",Female,44|33|55|44,ＢＢ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Queen_Medb_(Saber),"AKA:Also Known AsMedbMedbBattle Name,Medb (Saber)Medb (Saber)NA Localization",,"Hominidae Servant,Humanoid,King,Riding,Servant,Seven Knights Servant,Summer Mode Servant,Weak to Enuma Elish",Female,44|22|22|55,女王メイヴ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Mysterious_Heroine_XX,"AKA:Also Known AsHeroine XXHeroine XXBattle Name, MHXX, Mysterious Heroine X (Foreigner)",,"Arthur,Artoria Face,Dragon,Enuma Elish Nullification,Existence Outside the Domain,Hominidae Servant,Humanoid,King,Loved One,Riding,Servant,Spaceflight-able Servant,Summer Mode Servant",Female,44|33|44|44,謎のヒロインXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Diarmuid_Ua_Duibhne_(Saber),AKA:Also Known AsDiarmuidDiarmuidBattle Name,,"Hominidae Servant,Humanoid,Loved One,Riding,Servant,Seven Knights Servant,Weak to Enuma Elish",Male,44|33|44|44,ディルムッド・オディナ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Sitonai,"AKA:Also Known AsIllyasviel von Einzbern, Freyja,Louhi",,"Child Servant,Divinity,Fairy Tale Servant,Hominidae Servant,Humanoid,Illya,Immune to Pigify,Pseudo-Servant,Servant,Weak to Enuma Elish",Female,44|22|33|55,シトナイ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Shuten_D%C5%8Dji_(Caster),"AKA:Also Known AsMagifender Girl Oni Cure(護法少女・鬼救阿,Gohō Shōjo Onikyua??),Shuten-Douji (Caster)Shuten-Douji (Caster)NA Localization, Dharmapala Girl Oni Cure",,"Demon Beast,Demonic,Divinity,Dragon,Humanoid,Non-Hominidae Servant,Oni,Serpent,Servant,Seven Knights Servant,Shuten Dōji,Weak to Enuma Elish",Female,44|44|22|55,酒呑童子,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Xiang_Yu,"AKA:Also Known AsKuaiji Zero, 西楚霸王, Xī Chǔ Bà Wáng, Kō U",,"Giant,Hominidae Servant,Humanoid,Mechanical,Servant,Seven Knights Servant,Weak to Enuma Elish",Male,66|44|33|55,項羽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Lanling_Wang,"AKA:Also Known AsPrince of Lan LingPrince of Lan LingNA Localization, Lan Ling Wang, Ran-ryō Ō,Gao Changgong(高長恭??)",,"Beautiful Boy,Costume-Owning,Hominidae Servant,Humanoid,Loved One,Riding,Servant,Seven Knights Servant,Weak to Enuma Elish",Male,33|33|22|55,蘭陵王,,Summer Mode Servant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Qin_Liangyu,"AKA:Also Known AsQín Liángyǜ, Shin Ryō-Gyoku",,"Hominidae Servant,Humanoid,Loved One,Servant,Seven Knights Servant,Weak to Enuma Elish",Female,44|22|33|44,秦良玉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Human,,,
https://fategrandorder.fandom.com/wiki/Shi_Huang_Di,"AKA:Also Known AsFirst Emperor,Qin Shi HuangQin Shi HuangNA Localization(秦始皇??),Ying Zheng(嬴政??),Zheng, the King of Qin(秦王政??), the Son of Heaven, Shikōtei",,"Hominidae Servant,Humanoid,Immune to Pigify,King,Servant,Weak to Enuma Elish",Unknown,55|44|33|44,始皇帝,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Human,,,
https://fategrandorder.fandom.com/wiki/Consort_Yu,"AKA:Also Known AsYu Mei-renYu Mei-renNA Localization, Yu the Beauty,Akuta Hinako(芥ヒナコ??)Crimson Beauty Under the Moon(紅の月下美人??), Gubijin, Gucchan, Gussama",,"Consort Yu,Demonic,Humanoid,Immune to Pigify,Non-Hominidae Servant,Servant,Seven Knights Servant,Weak to Enuma Elish",Female,44|44|33|44,虞美人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Red_Hare,AKA:Also Known AsSekitoba(セキトバ??),,"Animal Characteristics Servant,Demonic Beast Servant,Humanoid,Loved One,Non-Hominidae Servant,Riding,Servant,Seven Knights Servant,Weak to Enuma Elish,Wild Beast",Male,44|33|11|55,赤兎馬,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Bradamante,"AKA:Also Known AsBradamant, Paladin of the White Feather",,"Hominidae Servant,Humanoid,Loved One,Servant,Seven Knights Servant,Weak to Enuma Elish",Female,44|22|44|55,ブラダマンテ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Quetzalcoatl_(Samba/Santa),AKA:Also Known AsQuetzalcoatl SambaQuetzalcoatl SambaBattle Name,,"Costume-Owning,Divine Spirit,Divinity,Hominidae Servant,Humanoid,Immune to Pigify,King,Serpent,Servant,Weak to Enuma Elish",Female,44|33|44|55,ケツァル・コアトル〔サンバ／サンタ〕,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Beni-Enma,"AKA:Also Known AsTongue-Cut Sparrow Benienma,Crimson Vermillion Beni-Enma",,"Animal Characteristics Servant,Child Servant,Fairy Tale Servant,Humanoid,Levitating Servant,Non-Hominidae Servant,Oni,Servant,Seven Knights Servant,Weak to Enuma Elish",Female,66|33|11|55,紅閻魔;舌斬り雀の紅閻魔舌斬り雀の紅閻魔Saint Graph name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Li_Shuwen,"AKA:Also Known AsRoyal Guard Chief(衛士長,Ēshi-chō??);Massage Expert(按摩の達人,Anma no Tatsujin??), Old Li,Security Guard(警備員,Kēbiin??), Captain of the Guard (NA), Li Shuwen of No Second Strike",,"Costume-Owning,Hominidae Servant,Humanoid,Servant,Seven Knights Servant,Weak to Enuma Elish",Male,44|22|11|55,李書文,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Human,,,
https://fategrandorder.fandom.com/wiki/Miyu_Edelfelt,"AKA:Also Known AsMiyuMiyuBattle Name,Sakatsuki Miyu(朔月美遊??),Emiya Miyu(衛宮美遊??),Child of God(神稚児,Kami Chigo??)",,"Child Servant,Hominidae Servant,Humanoid,Living Human,Servant,Seven Knights Servant,Weak to Enuma Elish",Female,33|22|33|44,美遊・エーデルフェルト美遊・エーデルフェルトStage 1-2;朔月美遊朔月美遊Stage 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Murasaki_Shikibu,"AKA:Also Known AsFujiwara no Kaoruko(藤原香子??), Lady Murasaki",,"Hominidae Servant,Humanoid,Servant,Seven Knights Servant,Weak to Enuma Elish",Female,44|44|44|55,紫式部,,,,,,,,,,,,,,,,,,,,,,,,Levitating Servant,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Kingprotea,"AKA:Also Known AsAlter Ego G,Tiamat",,"Animal Characteristics Servant,Costume-Owning,Divinity,Giant,Humanoid,Immune to Pigify,Mechanical,Non-Hominidae Servant,Sakura Series,Servant,Super Large,Weak to Enuma Elish",Female,33|33|11|66,キングプロテア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Kama,"AKA:Also Known AsKamadeva(カーマデーヴァ??),Matou Sakura(間桐桜,Matō Sakura??),Dark Sakura(黒桜??),Beast III/L",,"Divinity,Hominidae Servant,Humanoid,Immune to Pigify,Pseudo-Servant,Riding,Servant,Seven Knights Servant,Weak to Enuma Elish",Female,44|33|44|55,カーマ,,,,,,,,,,,,Child Servant,,,,,,,,,,,,"Levitating Servant,Spaceflight-able Servant",,,,,,,,,
https://fategrandorder.fandom.com/wiki/Beast_III/L,"AKA:Also Known AsKama/Mara(カーマ／マーラ??),Kama,Demon Lord of Lust(愛欲の魔王??),Lapse",,"Demonic,Divinity,Enuma Elish Nullification,Humanoid,Immune to Pigify,King",Female,44|44|44|44,ビーストⅢ／L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Sima_Yi_(Reines),"AKA:Also Known AsReines El-Melloi Archisorte(ライネス・エルメロイ・アーチゾルテ??),Sima YiSima YiBattle Name, Sima Zhongda",,"Hominidae Servant,Humanoid,Living Human,Pseudo-Servant,Riding,Servant,Seven Knights Servant,Weak to Enuma Elish",Female,33|44|44|55,司馬懿〔ライネス〕,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Astraea,"AKA:Also Known AsLuviagelita Edelfelt(ルヴィアゼリッタ・エーデルフェルト??), Lady Justice",,"Divinity,Hominidae Servant,Humanoid,Immune to Pigify,Living Human,Pseudo-Servant,Roman,Servant,Weak to Enuma Elish",Female,33|44|11|55,アストライア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Gray,,,"Artoria Face,Hominidae Servant,Humanoid,Living Human,Round Table Knight,Servant,Seven Knights Servant,Weak to Enuma Elish",Female,33|33|22|55,グレイ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Jinako_Carigiri,"AKA:Also Known AsGanesha(ガネーシャ??)Ganesha(ガネーシャ??)Tooltip forGanesha(ガネーシャ??)ⓘBattle Name (Stage 2-3),Great Statue GodGreat Statue GodStage 1,Great Stone Statue GodGreat Stone Statue GodNA Localization (Stage 1)",,"Divinity,Hominidae Servant,Humanoid,Immune to Pigify,Living Human,Obstacle Maker,Pseudo-Servant,Riding,Servant,Weak to Enuma Elish",Female,44|44|44|55,大いなる石像神大いなる石像神Stage 1;ジナコ＝カリギリジナコ＝カリギリStage 2-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Lakshmibai,"AKA:Also Known AsLakshmi BaiLakshmi BaiNA Localization, Rani of Jhansi,Jeanne d'Arcof India",,"Artoria Face,Defender,Divinity,Hominidae Servant,Humanoid,Riding,Servant,Seven Knights Servant,Weak to Enuma Elish",Female,33|22|44|55,ラクシュミー・バーイー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/William_Tell,AKA:Also Known AsWilhelm Tell,,"Fairy Tale Servant,Hominidae Servant,Humanoid,Loved One,Servant,Seven Knights Servant,Weak to Enuma Elish",Male,33|33|33|55,ウィリアム・テル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Divinity
https://fategrandorder.fandom.com/wiki/Arjuna_(Alter),"AKA:Also Known AsDeified Arjuna(神たるアルジュナ??),The Final Dark God(黒き最後の神??),Arjuna AlterArjuna AlterBattle Name",,"Costume-Owning,Divine Spirit,Divinity,Hominidae Servant,Humanoid,Immune to Pigify,Levitating Servant,Servant,Seven Knights Servant,Weak to Enuma Elish",Male,44|22|44|44,アルジュナ〔オルタ〕,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/A%C5%9Bvatth%C4%81man,"AKA:Also Known AsAśvatthāmā, Ashwatthama, Drauni",,"Divinity,Hominidae Servant,Humanoid,Immune to Pigify,Loved One,Servant,Seven Knights Servant,Weak to Enuma Elish",Male,44|44|55|44,アシュヴァッターマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Asclepius,"AKA:Also Known AsGod of Medicine, Hepius, Esculápio",,"Argo-Related,Costume-Owning,Divinity,Greek Mythology Male,Hominidae Servant,Humanoid,Serpent,Servant,Seven Knights Servant,Weak to Enuma Elish",Male,44|22|22|44,アスクレピオス,,Summer Mode Servant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Demon_King_Nobunaga,AKA:Also Known AsOda Nobunaga (Avenger)Oda Nobunaga (Avenger)Stage 1;Oda KippōshiOda KippōshiStage 2;Oda KippoushiOda KippoushiNA Localization (Stage 2);Maō NobunagaMaō NobunagaStage 3,,"Feminine Looking,Hominidae Servant,Humanoid,King,Nobunaga,Servant,Weak to Enuma Elish",Unknown,44|44|66|55,織田信長織田信長Stage 1;織田吉法師織田吉法師Stage 2;魔王信長魔王信長Stage 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Mori_Nagayoshi,"AKA:Also Known AsDemon Musashi(鬼武蔵,Oni Musashi??), Mori-kun",,"Hominidae Servant,Humanoid,Servant,Seven Knights Servant,Weak to Enuma Elish",Male,33|33|22|55,森長可,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Nagao_Kagetora,"AKA:Also Known AsUesugi Kenshin(上杉謙信??),Dragon of Echigo(越後の龍??),Lancer of Eight Flowers(八華のランサー??)",,"Costume-Owning,Divinity,Hominidae Servant,Humanoid,Riding,Servant,Seven Knights Servant,Weak to Enuma Elish",Female,55|44|22|55,長尾景虎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Leonardo_Da_Vinci_(Rider),"AKA:Also Known AsLeonardo Da VinciLeonardo Da VinciNA Localization,Da VinciDa VinciBattle Name, Da Vinci Lily, Loli Vinci,Gran CavalloGran Cavallo""Great Horse""",,"Child Servant,Costume-Owning,Enuma Elish Nullification,Hominidae Servant,Humanoid,Riding,Servant,Seven Knights Servant",Female,44|44|22|44,レオナルド・ダ・ヴィンチ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Jason,"AKA:Also Known AsLeader of the Argonauts(アルゴナウタイの長??), Hero Scout, Aeson, Jasão",,"Argo-Related,Greek Mythology Male,Hominidae Servant,Humanoid,Loved One,Riding,Servant,Seven Knights Servant,Weak to Enuma Elish",Male,33|44|11|44,イアソン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Paris,AKA:Also Known AsApollo(アポロ??),,"Argo-Related,Beautiful Boy,Child Servant,Greek Mythology Male,Hominidae Servant,Humanoid,Loved One,Servant,Seven Knights Servant,Weak to Enuma Elish",Male,33|44|33|44,パリス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Gareth,"AKA:Also Known AsGuerrehet, Beaumains (Beautiful Hands), Gareth the Gentle",,"Hominidae Servant,Humanoid,Loved One,Riding,Round Table Knight,Servant,Seven Knights Servant,Weak to Enuma Elish",Female,44|33|11|55,ガレス,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fae,,,,,
https://fategrandorder.fandom.com/wiki/Bartholomew_Roberts,"AKA:Also Known AsBartholomewBartholomewBattle Name, Black Bart,SalazarSalazarA Study in the Dubious Meiho-sou",,"Costume-Owning,Hominidae Servant,Humanoid,Loved One,Riding,Servant,Seven Knights Servant,Weak to Enuma Elish",Male,33|22|22|44,バーソロミュー・ロバーツ,,Summer Mode Servant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Chen_Gong,"AKA:Also Known AsChén gōng, 公臺, Gongtai, Chinkyū",,"Hominidae Servant,Humanoid,Male,Servant,Seven Knights Servant,Weak to Enuma Elish",Male,33|44|11|44,陳宮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Charlotte_Corday,"AKA:Also Known AsAngel of Assassination(暗殺の天使,Ansatsu no Tenshi??), Marie-Anne Charlotte Corday d'Armont",,"Hominidae Servant,Humanoid,Servant,Seven Knights Servant,Weak to Enuma Elish",Female,33|33|11|55,シャルロット・コルデー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Salome,AKA:Also Known AsSalomé,,"Hominidae Servant,Humanoid,Levitating Servant,Servant,Seven Knights Servant,Weak to Enuma Elish",Female,44|33|33|44,サロメ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
